ds,y
02/14/2023 17:20,0.4913341221
02/14/2023 17:30,0.4900777300
02/14/2023 17:40,0.4900777300
02/14/2023 17:50,0.4905716467
02/14/2023 18:00,0.4939379224
02/14/2023 18:10,0.5010155642
02/14/2023 18:20,0.5010155642
02/14/2023 18:30,0.4984249812
02/14/2023 18:40,0.4963556443
02/14/2023 18:50,0.5006578427
02/14/2023 19:00,0.5049379732
02/14/2023 19:10,0.5045913409
02/14/2023 19:20,0.5045796263
02/14/2023 19:30,0.5028660376
02/14/2023 19:40,0.5026055483
02/14/2023 19:50,0.5032588365
02/14/2023 20:00,0.5052466152
02/14/2023 20:10,0.5025220647
02/14/2023 20:20,0.5020611191
02/14/2023 20:30,0.5027744801
02/14/2023 20:40,0.5031357459
02/14/2023 20:50,0.5066474544
02/14/2023 21:00,0.5107380301
02/14/2023 21:10,0.5085201062
02/14/2023 21:20,0.5095371581
02/14/2023 21:30,0.5075070147
02/14/2023 21:40,0.5017505469
02/14/2023 21:50,0.5017505469
02/14/2023 22:00,0.5050326528
02/14/2023 22:10,0.5011623296
02/14/2023 22:20,0.5016091215
02/14/2023 22:30,0.4993645346
02/14/2023 22:40,0.4930236970
02/14/2023 22:50,0.4930236970
02/14/2023 23:00,0.5035876589
02/14/2023 23:10,0.5426307231
02/14/2023 23:20,0.5437340438
02/14/2023 23:30,0.5457619112
02/14/2023 23:40,0.5519422392
02/14/2023 23:50,0.5280537310
02/15/2023 00:00,0.5337836418
02/15/2023 00:10,0.5337836418
02/15/2023 00:20,0.5331828871
02/15/2023 00:30,0.5328786937
02/15/2023 00:40,0.5295422304
02/15/2023 00:50,0.5321411210
02/15/2023 01:00,0.5274779753
02/15/2023 01:10,0.5305387632
02/15/2023 01:20,0.5300283297
02/15/2023 01:30,0.5305939605
02/15/2023 01:40,0.5347291673
02/15/2023 01:50,0.5347291673
02/15/2023 02:00,0.5348912491
02/15/2023 02:10,0.5359678464
02/15/2023 02:20,0.5366362068
02/15/2023 02:30,0.5413714211
02/15/2023 02:40,0.5402063108
02/15/2023 02:50,0.5410875521
02/15/2023 03:00,0.5431325079
02/15/2023 03:10,0.5387010787
02/15/2023 03:20,0.5392594269
02/15/2023 03:30,0.5409442149
02/15/2023 03:40,0.5409452283
02/15/2023 03:50,0.5412720816
02/15/2023 04:00,0.5406507283
02/15/2023 04:10,0.5399749858
02/15/2023 04:20,0.5386800809
02/15/2023 04:30,0.5314168562
02/15/2023 04:40,0.5264497159
02/15/2023 04:50,0.5235528396
02/15/2023 05:00,0.5231227392
02/15/2023 05:10,0.5265407299
02/15/2023 05:20,0.5252522971
02/15/2023 05:30,0.5255880080
02/15/2023 05:40,0.5320991609
02/15/2023 05:50,0.5320991609
02/15/2023 06:00,0.5326697815
02/15/2023 06:10,0.5325112468
02/15/2023 06:20,0.5391650842
02/15/2023 06:30,0.5391650842
02/15/2023 06:40,0.5406811290
02/15/2023 06:50,0.5386478146
02/15/2023 07:00,0.5390143716
02/15/2023 07:10,0.5395135022
02/15/2023 07:20,0.5405951794
02/15/2023 07:30,0.5402788776
02/15/2023 07:40,0.5399769884
02/15/2023 07:50,0.5398362563
02/15/2023 08:00,0.5405628258
02/15/2023 08:10,0.5395890167
02/15/2023 08:20,0.5374579285
02/15/2023 08:30,0.5375886688
02/15/2023 08:40,0.5349839399
02/15/2023 08:50,0.5349839399
02/15/2023 09:00,0.5318441814
02/15/2023 09:10,0.5331924612
02/15/2023 09:20,0.5341552634
02/15/2023 09:30,0.5356468194
02/15/2023 09:40,0.5321358215
02/15/2023 09:50,0.5343408619
02/15/2023 10:00,0.5336932721
02/15/2023 10:10,0.5346742652
02/15/2023 10:20,0.5341084950
02/15/2023 10:30,0.5350056340
02/15/2023 10:40,0.5330282333
02/15/2023 10:50,0.5357983150
02/15/2023 11:00,0.5331867016
02/15/2023 11:10,0.5354912693
02/15/2023 11:20,0.5339915316
02/15/2023 11:30,0.5373156970
02/15/2023 11:40,0.5379552706
02/15/2023 11:50,0.5413250818
02/15/2023 12:00,0.5379951926
02/15/2023 12:10,0.5417497882
02/15/2023 12:20,0.5423970309
02/15/2023 12:30,0.5426368981
02/15/2023 12:40,0.5404727170
02/15/2023 12:50,0.5440254245
02/15/2023 13:00,0.5405566559
02/15/2023 13:10,0.5398564581
02/15/2023 13:20,0.5401744276
02/15/2023 13:30,0.5440992440
02/15/2023 13:40,0.5412437422
02/15/2023 13:50,0.5414609319
02/15/2023 14:00,0.5461179155
02/15/2023 14:10,0.5455707764
02/15/2023 14:20,0.5405194524
02/15/2023 14:30,0.5418908793
02/15/2023 14:40,0.5400768534
02/15/2023 14:50,0.5449514615
02/15/2023 15:00,0.5447941823
02/15/2023 15:10,0.5431937948
02/15/2023 15:20,0.5564615818
02/15/2023 15:30,0.5543655915
02/15/2023 15:40,0.5502996110
02/15/2023 15:50,0.5404724743
02/15/2023 16:00,0.5404724743
02/15/2023 16:10,0.5439023154
02/15/2023 16:20,0.5407875551
02/15/2023 16:30,0.5410384396
02/15/2023 16:40,0.5407687083
02/15/2023 16:50,0.5411520840
02/15/2023 17:00,0.5507871366
02/15/2023 17:10,0.5507871366
02/15/2023 17:20,0.5555443543
02/15/2023 17:30,0.5601088604
02/15/2023 17:40,0.5644897687
02/15/2023 17:50,0.5684268872
02/15/2023 18:00,0.5686979205
02/15/2023 18:10,0.5632303053
02/15/2023 18:20,0.5733423918
02/15/2023 18:30,0.5812444953
02/15/2023 18:40,0.5773381546
02/15/2023 18:50,0.5773381546
02/15/2023 19:00,0.5751194431
02/15/2023 19:10,0.5772083674
02/15/2023 19:20,0.5820134622
02/15/2023 19:30,0.5795804769
02/15/2023 19:40,0.5863436326
02/15/2023 19:50,0.5980570700
02/15/2023 20:00,0.5980570700
02/15/2023 20:10,0.6178993143
02/15/2023 20:20,0.6281070204
02/15/2023 20:30,0.6334616327
02/15/2023 20:40,0.6367808678
02/15/2023 20:50,0.6381932219
02/15/2023 21:00,0.6422517855
02/15/2023 21:10,0.6361794589
02/15/2023 21:20,0.6276350768
02/15/2023 21:30,0.6276350768
02/15/2023 21:40,0.6249421847
02/15/2023 21:50,0.6257080503
02/15/2023 22:00,0.6200950368
02/15/2023 22:10,0.6221381489
02/15/2023 22:20,0.6201806205
02/15/2023 22:30,0.6201806205
02/15/2023 22:40,0.6065712031
02/15/2023 22:50,0.6057211522
02/15/2023 23:00,0.6043367555
02/15/2023 23:10,0.6157722314
02/15/2023 23:20,0.6157722314
02/15/2023 23:30,0.6134833206
02/15/2023 23:40,0.6213864902
02/15/2023 23:50,0.6213864902
02/16/2023 00:00,0.6276205850
02/16/2023 00:10,0.6307020806
02/16/2023 00:20,0.6289538780
02/16/2023 00:30,0.6362452897
02/16/2023 00:40,0.6362452897
02/16/2023 00:50,0.6378037551
02/16/2023 01:00,0.6361722193
02/16/2023 01:10,0.6305708445
02/16/2023 01:20,0.6372609869
02/16/2023 01:30,0.6372609869
02/16/2023 01:40,0.6414167168
02/16/2023 01:50,0.6395486285
02/16/2023 02:00,0.6395486285
02/16/2023 02:10,0.6468877330
02/16/2023 02:20,0.6468877330
02/16/2023 02:30,0.6574439252
02/16/2023 02:40,0.6574439252
02/16/2023 02:50,0.6608060244
02/16/2023 03:00,0.6683456437
02/16/2023 03:10,0.6816054635
02/16/2023 03:20,0.6862484896
02/16/2023 03:30,0.6885001436
02/16/2023 03:40,0.6968150042
02/16/2023 03:50,0.6968150042
02/16/2023 04:00,0.7387320468
02/16/2023 04:10,0.7489824855
02/16/2023 04:20,0.7127480376
02/16/2023 04:30,0.7127003977
02/16/2023 04:40,0.7121372944
02/16/2023 04:50,0.7250852558
02/16/2023 05:00,0.7311007124
02/16/2023 05:10,0.7299409362
02/16/2023 05:20,0.7289576292
02/16/2023 05:30,0.7346402465
02/16/2023 05:40,0.7213390696
02/16/2023 05:50,0.7111544718
02/16/2023 06:00,0.7111544718
02/16/2023 06:10,0.7155637753
02/16/2023 06:20,0.7130546396
02/16/2023 06:30,0.7162508188
02/16/2023 06:40,0.7179967066
02/16/2023 06:50,0.7109969580
02/16/2023 07:00,0.7109969580
02/16/2023 07:10,0.7120799133
02/16/2023 07:20,0.7120540449
02/16/2023 07:30,0.7120540449
02/16/2023 07:40,0.7133181367
02/16/2023 07:50,0.7143063634
02/16/2023 08:00,0.7143063634
02/16/2023 08:10,0.7248510358
02/16/2023 08:20,0.7248510358
02/16/2023 08:30,0.7309374369
02/16/2023 08:40,0.7229888771
02/16/2023 08:50,0.7197009655
02/16/2023 09:00,0.7197009655
02/16/2023 09:10,0.7204840801
02/16/2023 09:20,0.7249404214
02/16/2023 09:30,0.7242180370
02/16/2023 09:40,0.7210689856
02/16/2023 09:50,0.7272779987
02/16/2023 10:00,0.7272779987
02/16/2023 10:10,0.7296245556
02/16/2023 10:20,0.7318946288
02/16/2023 10:30,0.7441060218
02/16/2023 10:40,0.7466882905
02/16/2023 10:50,0.7518575483
02/16/2023 11:00,0.7518575483
02/16/2023 11:10,0.7465509503
02/16/2023 11:20,0.7449064438
02/16/2023 11:30,0.7479378530
02/16/2023 11:40,0.7483241336
02/16/2023 11:50,0.7415235633
02/16/2023 12:00,0.7363916056
02/16/2023 12:10,0.7388564788
02/16/2023 12:20,0.7365251117
02/16/2023 12:30,0.7280342866
02/16/2023 12:40,0.7328863922
02/16/2023 12:50,0.7328863922
02/16/2023 13:00,0.7194045233
02/16/2023 13:10,0.7062527207
02/16/2023 13:20,0.7040296265
02/16/2023 13:30,0.7060158633
02/16/2023 13:40,0.7188254598
02/16/2023 13:50,0.7224200739
02/16/2023 14:00,0.7197480110
02/16/2023 14:10,0.7199805123
02/16/2023 14:20,0.7146536796
02/16/2023 14:30,0.7115786711
02/16/2023 14:40,0.7115786711
02/16/2023 14:50,0.7058932359
02/16/2023 15:00,0.7024967024
02/16/2023 15:10,0.6955768166
02/16/2023 15:20,0.6873572113
02/16/2023 15:30,0.6873572113
02/16/2023 15:40,0.6900063743
02/16/2023 15:50,0.6832416970
02/16/2023 16:00,0.6847849947
02/16/2023 16:10,0.6822296149
02/16/2023 16:20,0.6817213531
02/16/2023 16:30,0.6770782126
02/16/2023 16:40,0.6712488708
02/16/2023 16:50,0.6721173952
02/16/2023 17:00,0.6673083467
02/16/2023 17:10,0.6682803036
02/16/2023 17:20,0.6682623033
02/16/2023 17:30,0.6701866848
02/16/2023 17:40,0.6680415370
02/16/2023 17:50,0.6690316512
02/16/2023 18:00,0.6705066823
02/16/2023 18:10,0.6639743092
02/16/2023 18:20,0.6640053081
02/16/2023 18:30,0.6714222046
02/16/2023 18:40,0.6714222046
02/16/2023 18:50,0.6620606690
02/16/2023 19:00,0.6620606690
02/16/2023 19:10,0.6618675844
02/16/2023 19:20,0.6609568929
02/16/2023 19:30,0.6671115994
02/16/2023 19:40,0.6644244487
02/16/2023 19:50,0.6665088962
02/16/2023 20:00,0.6685091261
02/16/2023 20:10,0.6826303268
02/16/2023 20:20,0.6878704799
02/16/2023 20:30,0.6857327797
02/16/2023 20:40,0.6850701871
02/16/2023 20:50,0.6770540992
02/16/2023 21:00,0.6859647315
02/16/2023 21:10,0.6786949710
02/16/2023 21:20,0.6844665580
02/16/2023 21:30,0.6844665580
02/16/2023 21:40,0.6879101506
02/16/2023 21:50,0.6792250362
02/16/2023 22:00,0.6725102772
02/16/2023 22:10,0.6731630086
02/16/2023 22:20,0.6731630086
02/16/2023 22:30,0.6668880127
02/16/2023 22:40,0.6643358884
02/16/2023 22:50,0.6634349772
02/16/2023 23:00,0.6682945346
02/16/2023 23:10,0.6692179272
02/16/2023 23:20,0.6633786735
02/16/2023 23:30,0.6688529735
02/16/2023 23:40,0.6675089092
02/16/2023 23:50,0.6844463533
02/17/2023 00:00,0.6963713212
02/17/2023 00:10,0.7073910712
02/17/2023 00:20,0.7073910712
02/17/2023 00:30,0.7082621171
02/17/2023 00:40,0.7148849001
02/17/2023 00:50,0.7182558265
02/17/2023 01:00,0.7212518701
02/17/2023 01:10,0.7346955591
02/17/2023 01:20,0.7346955591
02/17/2023 01:30,0.7327371953
02/17/2023 01:40,0.7337017713
02/17/2023 01:50,0.7307972963
02/17/2023 02:00,0.7314815395
02/17/2023 02:10,0.7317059918
02/17/2023 02:20,0.7311286796
02/17/2023 02:30,0.7295667449
02/17/2023 02:40,0.7299367820
02/17/2023 02:50,0.7311784201
02/17/2023 03:00,0.7329358590
02/17/2023 03:10,0.7353867306
02/17/2023 03:20,0.7353867306
02/17/2023 03:30,0.7342753754
02/17/2023 03:40,0.7387484321
02/17/2023 03:50,0.7339529500
02/17/2023 04:00,0.7375106400
02/17/2023 04:10,0.7325601249
02/17/2023 04:20,0.7312276005
02/17/2023 04:30,0.7251009379
02/17/2023 04:40,0.7195469114
02/17/2023 04:50,0.6815226381
02/17/2023 05:00,0.6813075765
02/17/2023 05:10,0.6795920868
02/17/2023 05:20,0.6782427250
02/17/2023 05:30,0.6747574915
02/17/2023 05:40,0.6750572235
02/17/2023 05:50,0.6750572235
02/17/2023 06:00,0.6689212185
02/17/2023 06:10,0.6747702063
02/17/2023 06:20,0.6708563065
02/17/2023 06:30,0.6709363807
02/17/2023 06:40,0.6679023582
02/17/2023 06:50,0.6679023582
02/17/2023 07:00,0.6686265915
02/17/2023 07:10,0.6660536533
02/17/2023 07:20,0.6694756637
02/17/2023 07:30,0.6613199435
02/17/2023 07:40,0.6613199435
02/17/2023 07:50,0.6424328803
02/17/2023 08:00,0.6424714236
02/17/2023 08:10,0.6526607362
02/17/2023 08:20,0.6559584081
02/17/2023 08:30,0.6559584081
02/17/2023 08:40,0.6624782174
02/17/2023 08:50,0.6656083673
02/17/2023 09:00,0.6656567194
02/17/2023 09:10,0.6635018544
02/17/2023 09:20,0.6676316463
02/17/2023 09:30,0.6630074963
02/17/2023 09:40,0.6615327327
02/17/2023 09:50,0.6656914511
02/17/2023 10:00,0.6703902171
02/17/2023 10:10,0.6703316589
02/17/2023 10:20,0.6655412402
02/17/2023 10:30,0.6662892276
02/17/2023 10:40,0.6663268915
02/17/2023 10:50,0.6699713375
02/17/2023 11:00,0.6673282667
02/17/2023 11:10,0.6619926776
02/17/2023 11:20,0.6765669729
02/17/2023 11:30,0.6826844233
02/17/2023 11:40,0.6926081548
02/17/2023 11:50,0.6926081548
02/17/2023 12:00,0.6923763276
02/17/2023 12:10,0.6923530200
02/17/2023 12:20,0.6905019757
02/17/2023 12:30,0.6885064889
02/17/2023 12:40,0.6861540174
02/17/2023 12:50,0.6861975882
02/17/2023 13:00,0.6867948851
02/17/2023 13:10,0.6895435540
02/17/2023 13:20,0.6871612577
02/17/2023 13:30,0.6961743042
02/17/2023 13:40,0.6961743042
02/17/2023 13:50,0.6967141671
02/17/2023 14:00,0.6964791130
02/17/2023 14:10,0.6961756045
02/17/2023 14:20,0.6964746542
02/17/2023 14:30,0.6947690177
02/17/2023 14:40,0.6902667888
02/17/2023 14:50,0.6837774722
02/17/2023 15:00,0.6759546525
02/17/2023 15:10,0.6759546525
02/17/2023 15:20,0.6798672662
02/17/2023 15:30,0.6791109811
02/17/2023 15:40,0.6478899565
02/17/2023 15:50,0.6509992870
02/17/2023 16:00,0.6481441326
02/17/2023 16:10,0.6449528624
02/17/2023 16:20,0.6361973701
02/17/2023 16:30,0.6361973701
02/17/2023 16:40,0.6375621492
02/17/2023 16:50,0.6363488889
02/17/2023 17:00,0.6435341731
02/17/2023 17:10,0.6435341731
02/17/2023 17:20,0.6428116956
02/17/2023 17:30,0.6462829353
02/17/2023 17:40,0.6428095863
02/17/2023 17:50,0.6419999819
02/17/2023 18:00,0.6474773139
02/17/2023 18:10,0.6474773139
02/17/2023 18:20,0.6531640683
02/17/2023 18:30,0.6519572813
02/17/2023 18:40,0.6444595744
02/17/2023 18:50,0.6444595744
02/17/2023 19:00,0.6475763704
02/17/2023 19:10,0.6475763704
02/17/2023 19:20,0.6485991070
02/17/2023 19:30,0.6545637030
02/17/2023 19:40,0.6512157077
02/17/2023 19:50,0.6505230293
02/17/2023 20:00,0.6515518760
02/17/2023 20:10,0.6498223527
02/17/2023 20:20,0.6536764245
02/17/2023 20:30,0.6539179272
02/17/2023 20:40,0.6623191454
02/17/2023 20:50,0.6623191454
02/17/2023 21:00,0.6554470433
02/17/2023 21:10,0.6554470433
02/17/2023 21:20,0.6678027704
02/17/2023 21:30,0.6678027704
02/17/2023 21:40,0.6663213690
02/17/2023 21:50,0.6628190930
02/17/2023 22:00,0.6493173957
02/17/2023 22:10,0.6441666607
02/17/2023 22:20,0.6499474815
02/17/2023 22:30,0.6479927090
02/17/2023 22:40,0.6539685938
02/17/2023 22:50,0.6534777176
02/17/2023 23:00,0.6534777176
02/17/2023 23:10,0.6549667966
02/17/2023 23:20,0.6560259082
02/17/2023 23:30,0.6529928472
02/17/2023 23:40,0.6543469645
02/17/2023 23:50,0.6582055788
02/18/2023 00:00,0.6542507095
02/18/2023 00:10,0.6597188697
02/18/2023 00:20,0.6567285597
02/18/2023 00:30,0.6590657952
02/18/2023 00:40,0.6600789662
02/18/2023 00:50,0.6569036287
02/18/2023 01:00,0.6548762771
02/18/2023 01:10,0.6660543720
02/18/2023 01:20,0.6660543720
02/18/2023 01:30,0.6660778726
02/18/2023 01:40,0.6712651260
02/18/2023 01:50,0.6737547996
02/18/2023 02:00,0.6737547996
02/18/2023 02:10,0.6605907200
02/18/2023 02:20,0.6605907200
02/18/2023 02:30,0.6592983390
02/18/2023 02:40,0.6624785424
02/18/2023 02:50,0.6606092529
02/18/2023 03:00,0.6627886404
02/18/2023 03:10,0.6597241822
02/18/2023 03:20,0.6581853016
02/18/2023 03:30,0.6620954353
02/18/2023 03:40,0.6620954353
02/18/2023 03:50,0.6650729852
02/18/2023 04:00,0.6646399490
02/18/2023 04:10,0.6700156233
02/18/2023 04:20,0.6674175239
02/18/2023 04:30,0.6787811683
02/18/2023 04:40,0.6841054999
02/18/2023 04:50,0.6820685037
02/18/2023 05:00,0.6818837643
02/18/2023 05:10,0.6866600608
02/18/2023 05:20,0.6869756309
02/18/2023 05:30,0.6868891240
02/18/2023 05:40,0.6922255282
02/18/2023 05:50,0.6902908074
02/18/2023 06:00,0.6892810116
02/18/2023 06:10,0.6884488781
02/18/2023 06:20,0.6827180873
02/18/2023 06:30,0.6931098756
02/18/2023 06:40,0.6931098756
02/18/2023 06:50,0.6967962544
02/18/2023 07:00,0.6974845452
02/18/2023 07:10,0.6978493859
02/18/2023 07:20,0.6978968785
02/18/2023 07:30,0.6969737962
02/18/2023 07:40,0.6989033925
02/18/2023 07:50,0.7001627634
02/18/2023 08:00,0.6988459980
02/18/2023 08:10,0.6970884157
02/18/2023 08:20,0.6975875292
02/18/2023 08:30,0.7002103479
02/18/2023 08:40,0.7001067886
02/18/2023 08:50,0.6980817891
02/18/2023 09:00,0.7003874228
02/18/2023 09:10,0.7016136218
02/18/2023 09:20,0.7011646199
02/18/2023 09:30,0.7015267397
02/18/2023 09:40,0.7022604803
02/18/2023 09:50,0.7023264083
02/18/2023 10:00,0.7031371255
02/18/2023 10:10,0.7041583110
02/18/2023 10:20,0.7027785290
02/18/2023 10:30,0.7020680804
02/18/2023 10:40,0.7016685052
02/18/2023 10:50,0.7016229620
02/18/2023 11:00,0.7005157156
02/18/2023 11:10,0.6990860079
02/18/2023 11:20,0.6902680755
02/18/2023 11:30,0.6902680755
02/18/2023 11:40,0.6957501264
02/18/2023 11:50,0.6957501264
02/18/2023 12:00,0.6918873969
02/18/2023 12:10,0.6926511707
02/18/2023 12:20,0.6849733602
02/18/2023 12:30,0.6849733602
02/18/2023 12:40,0.6904230274
02/18/2023 12:50,0.6895045915
02/18/2023 13:00,0.6871729817
02/18/2023 13:10,0.6852642927
02/18/2023 13:20,0.6900742686
02/18/2023 13:30,0.6881676753
02/18/2023 13:40,0.6841186621
02/18/2023 13:50,0.6900255689
02/18/2023 14:00,0.6908802380
02/18/2023 14:10,0.6846336288
02/18/2023 14:20,0.6841067891
02/18/2023 14:30,0.6892555327
02/18/2023 14:40,0.6921219116
02/18/2023 14:50,0.6916473856
02/18/2023 15:00,0.6893608982
02/18/2023 15:10,0.6832357868
02/18/2023 15:20,0.6834221793
02/18/2023 15:30,0.6900979792
02/18/2023 15:40,0.6793868911
02/18/2023 15:50,0.6750824247
02/18/2023 16:00,0.6638439775
02/18/2023 16:10,0.6648926356
02/18/2023 16:20,0.6648926356
02/18/2023 16:30,0.6623709884
02/18/2023 16:40,0.6652851918
02/18/2023 16:50,0.6593793996
02/18/2023 17:00,0.6655023297
02/18/2023 17:10,0.6655403008
02/18/2023 17:20,0.6691162833
02/18/2023 17:30,0.6691162833
02/18/2023 17:40,0.6653541815
02/18/2023 17:50,0.6696324862
02/18/2023 18:00,0.6628968435
02/18/2023 18:10,0.6628968435
02/18/2023 18:20,0.6642541943
02/18/2023 18:30,0.6667870690
02/18/2023 18:40,0.6663993283
02/18/2023 18:50,0.6677009050
02/18/2023 19:00,0.6655808228
02/18/2023 19:10,0.6609997718
02/18/2023 19:20,0.6659958697
02/18/2023 19:30,0.6633879241
02/18/2023 19:40,0.6691197747
02/18/2023 19:50,0.6679422306
02/18/2023 20:00,0.6660062075
02/18/2023 20:10,0.6647854048
02/18/2023 20:20,0.6694448058
02/18/2023 20:30,0.6664195130
02/18/2023 20:40,0.6662701794
02/18/2023 20:50,0.6706249179
02/18/2023 21:00,0.6699728527
02/18/2023 21:10,0.6625991974
02/18/2023 21:20,0.6693593937
02/18/2023 21:30,0.6583058430
02/18/2023 21:40,0.6583643369
02/18/2023 21:50,0.6583643369
02/18/2023 22:00,0.6649502552
02/18/2023 22:10,0.6622838412
02/18/2023 22:20,0.6652792095
02/18/2023 22:30,0.6588628503
02/18/2023 22:40,0.6640282615
02/18/2023 22:50,0.6603508603
02/18/2023 23:00,0.6603508603
02/18/2023 23:10,0.6647106316
02/18/2023 23:20,0.6652423703
02/18/2023 23:30,0.6577125619
02/18/2023 23:40,0.6621509839
02/18/2023 23:50,0.6621509839
02/19/2023 00:00,0.6601910641
02/19/2023 00:10,0.6603364185
02/19/2023 00:20,0.6583164957
02/19/2023 00:30,0.6603189658
02/19/2023 00:40,0.6603057520
02/19/2023 00:50,0.6638249935
02/19/2023 01:00,0.6579304936
02/19/2023 01:10,0.6577254041
02/19/2023 01:20,0.6595240903
02/19/2023 01:30,0.6604385976
02/19/2023 01:40,0.6590663082
02/19/2023 01:50,0.6594080501
02/19/2023 02:00,0.6591961676
02/19/2023 02:10,0.6625867646
02/19/2023 02:20,0.6625867646
02/19/2023 02:30,0.6631679487
02/19/2023 02:40,0.6595810204
02/19/2023 02:50,0.6629814519
02/19/2023 03:00,0.6613641262
02/19/2023 03:10,0.6609687196
02/19/2023 03:20,0.6615738033
02/19/2023 03:30,0.6609032825
02/19/2023 03:40,0.6625759993
02/19/2023 03:50,0.6582100154
02/19/2023 04:00,0.6550578018
02/19/2023 04:10,0.6552893387
02/19/2023 04:20,0.6544684591
02/19/2023 04:30,0.6544684591
02/19/2023 04:40,0.6517396084
02/19/2023 04:50,0.6561563601
02/19/2023 05:00,0.6452596318
02/19/2023 05:10,0.6452596318
02/19/2023 05:20,0.6453760288
02/19/2023 05:30,0.6425537311
02/19/2023 05:40,0.6473494972
02/19/2023 05:50,0.6476645578
02/19/2023 06:00,0.6476808684
02/19/2023 06:10,0.6367253918
02/19/2023 06:20,0.6367253918
02/19/2023 06:30,0.6367855646
02/19/2023 06:40,0.6379589697
02/19/2023 06:50,0.6404815410
02/19/2023 07:00,0.6408069455
02/19/2023 07:10,0.6380729904
02/19/2023 07:20,0.6424426078
02/19/2023 07:30,0.6422423637
02/19/2023 07:40,0.6423415574
02/19/2023 07:50,0.6423258979
02/19/2023 08:00,0.6469462498
02/19/2023 08:10,0.6459953035
02/19/2023 08:20,0.6424653030
02/19/2023 08:30,0.6482814446
02/19/2023 08:40,0.6443501405
02/19/2023 08:50,0.6438289399
02/19/2023 09:00,0.6448518850
02/19/2023 09:10,0.6444753851
02/19/2023 09:20,0.6446557469
